('Calibration Fields_Raw_DN_Signal_975', [18.60338, 101.31863])
('Calibration Fields_Raw_DN_Signal_974', [19.027506, 101.654854])
('Calibration Fields_Raw_DN_Signal_977', [17.13123, 103.03177])
('Calibration Fields_Raw_DN_Signal_976', [19.223362, 101.123375])
('Calibration Fields_Raw_DN_Signal_971', [21.402723, 103.386635])
('Calibration Fields_Raw_DN_Signal_970', [18.252638, 103.2989])
('Calibration Fields_Raw_DN_Signal_973', [17.956629, 101.5694])
('Calibration Fields_Raw_DN_Signal_972', [19.780092, 102.28396])
('Calibration Fields_Raw_DN_Signal_272', [18.539263, 114.89538])
('Calibration Fields_Raw_DN_Signal_273', [20.653929, 113.76763])
('Calibration Fields_Raw_DN_Signal_379', [0.0, 114.89538])
('Calibration Fields_Raw_DN_Signal_378', [0.0, 114.98878])
('Calibration Fields_Raw_DN_Signal_276', [20.472748, 114.76504])
('Calibration Fields_Raw_DN_Signal_277', [20.170334, 114.095245])
('Calibration Fields_Raw_DN_Signal_274', [0.0, 114.75725])
('Calibration Fields_Raw_DN_Signal_275', [19.85651, 114.91045])
('Calibration Fields_Raw_DN_Signal_373', [0.0, 102.29471])
('Calibration Fields_Raw_DN_Signal_372', [0.0, 102.25371])
('Calibration Fields_Raw_DN_Signal_371', [0.0, 114.0266])
('Calibration Fields_Raw_DN_Signal_370', [0.0, 114.48787])
('Calibration Fields_Raw_DN_Signal_377', [0.0, 102.41335])
('Calibration Fields_Raw_DN_Signal_376', [0.0, 102.343834])
('Calibration Fields_Raw_DN_Signal_375', [0.0, 102.170525])
('Calibration Fields_Raw_DN_Signal_374', [0.0, 101.134605])
('Calibration Fields_Raw_DN_Signal_548', [0.0, 114.083885])
('Calibration Fields_Raw_DN_Signal_549', [0.0, 114.76893])
('Calibration Fields_Raw_DN_Signal_425', [0.0, 113.75538])
('Calibration Fields_Raw_DN_Signal_424', [0.0, 114.75725])
('Calibration Fields_Raw_DN_Signal_423', [0.0, 111.460945])
('Calibration Fields_Raw_DN_Signal_422', [0.0, 105.22481])
('Calibration Fields_Raw_DN_Signal_421', [0.0, 102.06312])
('Calibration Fields_Raw_DN_Signal_420', [0.0, 101.15978])
('Calibration Fields_Raw_DN_Signal_540', [0.0, 103.45623])
('Calibration Fields_Raw_DN_Signal_541', [0.0, 105.35413])
('Calibration Fields_Raw_DN_Signal_542', [0.0, 105.42783])
('Calibration Fields_Raw_DN_Signal_543', [0.0, 111.460945])
('Calibration Fields_Raw_DN_Signal_544', [0.0, 113.75783])
('Calibration Fields_Raw_DN_Signal_545', [0.0, 114.76115])
('Calibration Fields_Raw_DN_Signal_546', [0.0, 114.91045])
('Calibration Fields_Raw_DN_Signal_428', [0.0, 114.081604])
('Calibration Fields_Raw_DN_Signal_957', [19.154657, 101.063896])
('Calibration Fields_Raw_DN_Signal_718', [0.0, 101.47964])
('Calibration Fields_Raw_DN_Signal_1062', [19.274986, 101.66728])
('Calibration Fields_Raw_DN_Signal_956', [21.822006, 103.71158])
('Calibration Fields_Current_0', [0.0, 65.535])
('Calibration Fields_Current_1', [0.0, 65.535])
('Calibration Fields_Raw_DN_Signal_955', [21.698948, 101.2645])
('Calibration Fields_Raw_DN_Signal_222', [0.0, 112.33661])
('Satellite Telemetry Data_Radar_primary_backup_status_5', [0.0, 0.004449372253609542])
('Calibration Fields_Raw_DN_Signal_225', [18.006311, 102.318275])
('Calibration Fields_Raw_DN_Signal_952', [18.404198, 102.98071])
('Calibration Fields_Raw_DN_Signal_334', [0.0, 114.76115])
('Calibration Fields_Raw_DN_Signal_951', [19.469433, 102.35444])
('Calibration Fields_Raw_DN_Signal_870', [0.0, 101.57447])
('Calibration Fields_Raw_DN_Signal_950', [19.512161, 101.026665])
('Calibration Fields_Raw_DN_Signal_382', [0.0, 114.53326])
('Calibration Fields_Raw_DN_Signal_383', [0.0, 114.504425])
('Calibration Fields_Raw_DN_Signal_203', [20.698069, 114.50855])
('Calibration Fields_Raw_DN_Signal_868', [0.0, 102.24285])
('Calibration Fields_Raw_DN_Signal_923', [17.04901, 101.7411])
('Calibration Fields_Raw_DN_Signal_1056', [19.569485, 102.88053])
('Calibration Fields_Raw_DN_Signal_1057', [21.557156, 105.28348])
('Calibration Fields_Raw_DN_Signal_1054', [14.633329, 101.39327])
('Calibration Fields_Raw_DN_Signal_1055', [16.806753, 101.37473])
('Calibration Fields_Raw_DN_Signal_1052', [19.805714, 101.19589])
('Calibration Fields_Raw_DN_Signal_1053', [16.04091, 101.26723])
('Calibration Fields_Raw_DN_Signal_1050', [20.0459, 102.861725])
('Calibration Fields_Raw_DN_Signal_1051', [22.19781, 101.97154])
('Calibration Fields_Raw_DN_Signal_223', [19.782948, 112.67059])
('Data_N_commands', [0, 252])
('Calibration Fields_Raw_DN_Signal_285', [19.454071, 102.65322])
('Calibration Fields_Raw_DN_Signal_1058', [20.923258, 101.66976])
('Calibration Fields_Raw_DN_Signal_1059', [18.215954, 102.341705])
('Calibration Fields_Raw_DN_Signal_959', [20.649258, 103.51501])
('Calibration Fields_Raw_DN_Signal_202', [0.0, 114.53326])
('Calibration Fields_Raw_DN_Signal_779', [0.0, 103.33961])
('Calibration Fields_Raw_DN_Signal_958', [21.375124, 102.01986])
('Calibration Fields_Raw_DN_Signal_168', [0.0, 114.96283])
('Calibration Fields_Raw_DN_Signal_169', [0.0, 114.95911])
('Satellite Telemetry Data_Condition_monitor_22', [0.0, 0.005655147520401757])
('Calibration Fields_Raw_DN_Signal_162', [0.0, 100.76589])
('Calibration Fields_Raw_DN_Signal_163', [0.0, 101.10364])
('Calibration Fields_Raw_DN_Signal_160', [0.0, 114.376526])
('Calibration Fields_Raw_DN_Signal_161', [17.795063, 109.173904])
('Calibration Fields_Raw_DN_Signal_166', [0.0, 115.010895])
('Calibration Fields_Raw_DN_Signal_167', [20.482475, 111.35344])
('Calibration Fields_Raw_DN_Signal_164', [0.0, 102.18597])
('Calibration Fields_Raw_DN_Signal_165', [0.0, 101.721535])
('Calibration Fields_Workstatus_Tele', [0, 255])
('Calibration Fields_Raw_DN_Noise', [38.89, 95.078])
('Calibration Fields_Raw_DN_Signal_319', [16.7152, 114.95166])
('Calibration Fields_Raw_DN_Signal_598', [0.0, 102.348076])
('Calibration Fields_Raw_DN_Signal_318', [21.786173, 114.94793])
('Calibration Fields_Raw_DN_Signal_75', [22.275654, 100.84458])
('Calibration Fields_Raw_DN_Signal_74', [20.595161, 102.37135])
('Calibration Fields_Raw_DN_Signal_77', [21.410576, 114.966545])
('Calibration Fields_Raw_DN_Signal_76', [20.547567, 115.01457])
('Calibration Fields_Raw_DN_Signal_71', [22.540644, 102.49206])
('Calibration Fields_Raw_DN_Signal_70', [20.443438, 114.0266])
('Calibration Fields_Raw_DN_Signal_73', [19.678988, 101.07813])
('Calibration Fields_Raw_DN_Signal_72', [21.010164, 102.01299])
('Calibration Fields_Raw_DN_Signal_79', [19.978231, 113.76518])
('Calibration Fields_Raw_DN_Signal_78', [20.964754, 114.95911])
('Calibration Fields_Raw_DN_Signal_643', [0.0, 103.49224])
('Calibration Fields_Raw_DN_Signal_642', [0.0, 101.77996])
('Calibration Fields_Raw_DN_Signal_641', [0.0, 102.02444])
('Calibration Fields_Raw_DN_Signal_640', [0.0, 105.74968])
('Calibration Fields_Raw_DN_Signal_647', [0.0, 102.02215])
('Calibration Fields_Raw_DN_Signal_646', [0.0, 103.3159])
('Calibration Fields_Raw_DN_Signal_645', [0.0, 102.17494])
('Calibration Fields_Raw_DN_Signal_644', [0.0, 102.28826])
('Calibration Fields_Raw_DN_Signal_539', [0.0, 113.93335])
('Calibration Fields_Raw_DN_Signal_568', [0.0, 111.67224])
('Calibration Fields_Raw_DN_Signal_648', [0.0, 104.11394])
('Calibration Fields_Temp_Tele_0', [-273.0, 30.542469])
('Calibration Fields_Raw_DN_Signal_283', [21.410576, 101.67967])
('Calibration Fields_Raw_DN_Signal_282', [0.0, 100.362946])
('Calibration Fields_Raw_DN_Signal_311', [21.602434, 114.0266])
('Satellite Telemetry Data_Radar_primary_backup_status_4', [0.0, 0.005670527306967985])
('Calibration Fields_Raw_DN_Signal_281', [20.80987, 109.17743])
('Calibration Fields_Raw_DN_Signal_259', [0.0, 114.95911])
('Calibration Fields_Raw_DN_Signal_280', [20.211893, 114.376526])
('Calibration Fields_Raw_DN_Signal_569', [0.0, 113.93335])
('Calibration Fields_Raw_DN_Signal_287', [21.857546, 114.99247])
('Calibration Fields_Raw_DN_Signal_686', [0.0, 101.069595])
('Calibration Fields_Raw_DN_Signal_286', [19.061329, 102.884285])
('Calibration Fields_Raw_DN_Signal_931', [20.379242, 104.079895])
('Calibration Fields_Raw_DN_Signal_930', [18.095596, 104.50546])
('Calibration Fields_Raw_DN_Signal_933', [0.0, 112.77952])
('Calibration Fields_Raw_DN_Signal_932', [0.0, 111.660324])
('Calibration Fields_Raw_DN_Signal_935', [18.317099, 102.18817])
('Calibration Fields_Raw_DN_Signal_934', [0.0, 101.43275])
('Calibration Fields_Raw_DN_Signal_937', [21.03162, 100.38967])
('Calibration Fields_Raw_DN_Signal_936', [17.76565, 103.36654])
('Calibration Fields_Raw_DN_Signal_939', [17.438036, 102.72773])
('Calibration Fields_Raw_DN_Signal_938', [19.811388, 101.41437])
('Calibration Fields_Raw_DN_Signal_289', [0.0, 114.95911])
('Calibration Fields_Raw_DN_Signal_284', [18.036278, 101.65734])
('Calibration Fields_Raw_DN_Signal_838', [0.0, 102.092476])
('Calibration Fields_Raw_DN_Signal_839', [0.0, 101.055336])
('Calibration Fields_Raw_DN_Signal_1048', [17.178265, 100.386345])
('Calibration Fields_Raw_DN_Signal_521', [0.0, 112.19125])
('Calibration Fields_Raw_DN_Signal_869', [0.0, 101.48999])
('Calibration Fields_Raw_DN_Signal_830', [0.0, 103.714676])
('Calibration Fields_Raw_DN_Signal_831', [0.0, 100.386345])
('Calibration Fields_Raw_DN_Signal_832', [0.0, 102.23197])
('Calibration Fields_Raw_DN_Signal_833', [0.0, 101.79686])
('Calibration Fields_Raw_DN_Signal_834', [0.0, 101.09232])
('Calibration Fields_Raw_DN_Signal_835', [0.0, 102.07443])
('Calibration Fields_Raw_DN_Signal_836', [0.0, 102.22979])
('Calibration Fields_Raw_DN_Signal_837', [0.0, 100.54987])
('Calibration Fields_Raw_DN_Signal_288', [17.740604, 114.96283])
('Calibration Fields_Raw_DN_Signal_588', [0.0, 114.98878])
('Calibration Fields_Raw_DN_Signal_589', [0.0, 114.96283])
('Calibration Fields_Raw_DN_Signal_584', [0.0, 109.17743])
('Calibration Fields_Raw_DN_Signal_585', [0.0, 102.68475])
('Calibration Fields_Raw_DN_Signal_586', [0.0, 103.16387])
('Calibration Fields_Raw_DN_Signal_587', [0.0, 102.44666])
('Calibration Fields_Raw_DN_Signal_580', [0.0, 114.06792])
('Calibration Fields_Raw_DN_Signal_581', [0.0, 112.18773])
('Calibration Fields_Raw_DN_Signal_582', [0.0, 113.096535])
('Calibration Fields_Raw_DN_Signal_583', [0.0, 114.378654])
('Calibration Fields_Raw_DN_Signal_742', [0.0, 113.245384])
('Calibration Fields_Raw_DN_Signal_743', [0.0, 114.52504])
('Calibration Fields_Raw_DN_Signal_469', [0.0, 114.96283])
('Calibration Fields_Raw_DN_Signal_468', [0.0, 114.98508])
('Calibration Fields_Raw_DN_Signal_746', [0.0, 101.76785])
('Calibration Fields_Raw_DN_Signal_747', [0.0, 104.852684])
('Calibration Fields_Raw_DN_Signal_744', [0.0, 109.33311])
('Calibration Fields_Raw_DN_Signal_745', [0.0, 101.086655])
('Calibration Fields_Raw_DN_Signal_463', [0.0, 101.36942])
('Calibration Fields_Raw_DN_Signal_462', [0.0, 109.173904])
('Calibration Fields_Raw_DN_Signal_461', [0.0, 114.378654])
('Calibration Fields_AzimuthalAngle', [-1.6175802, 359.7583])
('Calibration Fields_Raw_DN_Signal_467', [0.0, 103.42654])
('Calibration Fields_Raw_DN_Signal_466', [0.0, 102.83525])
('Calibration Fields_Raw_DN_Signal_465', [0.0, 103.233635])
('Calibration Fields_Raw_DN_Signal_464', [0.0, 102.201355])
('Calibration Fields_Raw_DN_Signal_954', [21.307358, 102.201355])
('Calibration Fields_Raw_DN_Signal_649', [0.0, 114.99247])
('Satellite Telemetry Data_Mscnt', [2, 86397987])
('Calibration Fields_Raw_DN_Signal_944', [20.816624, 103.100105])
('Calibration Fields_Raw_DN_Signal_945', [21.94861, 101.906265])
('Calibration Fields_Raw_DN_Signal_946', [21.114305, 101.40647])
('Calibration Fields_Raw_DN_Signal_947', [20.881361, 101.92502])
('Calibration Fields_Raw_DN_Signal_940', [18.592134, 100.79936])
('Calibration Fields_Raw_DN_Signal_941', [20.863598, 102.08121])
('Calibration Fields_Raw_DN_Signal_942', [19.739933, 100.39966])
('Calibration Fields_Raw_DN_Signal_943', [20.80085, 102.03129])
('Satellite Telemetry Data_Condition_monitor_28', [-5.221058, 4.959688])
('Calibration Fields_Raw_DN_Signal_948', [18.588379, 103.01724])
('Calibration Fields_Raw_DN_Signal_949', [17.706219, 100.3428])
('Calibration Fields_Raw_DN_Signal_238', [18.97627, 103.890724])
('Calibration Fields_Raw_DN_Signal_239', [20.721119, 100.98041])
('Calibration Fields_Raw_DN_Signal_302', [20.443438, 111.460945])
('Calibration Fields_Raw_DN_Signal_303', [21.097473, 113.76273])
('Calibration Fields_Raw_DN_Signal_300', [22.21088, 102.19477])
('Calibration Fields_Raw_DN_Signal_301', [0.0, 101.035286])
('Calibration Fields_Raw_DN_Signal_306', [21.896307, 114.91045])
('Calibration Fields_Raw_DN_Signal_307', [0.0, 114.08843])
('Calibration Fields_Raw_DN_Signal_304', [0.0, 114.75725])
('Calibration Fields_Raw_DN_Signal_305', [20.535585, 113.760284])
('Calibration Fields_Temp_Tele_4', [-56.76612, 117.51399])
('Calibration Fields_Raw_DN_Signal_308', [19.57248, 114.37227])
('Calibration Fields_Raw_DN_Signal_309', [19.61421, 114.070206])
('Calibration Fields_Temp_Tele_5', [-33.59558, 117.51399])
('Calibration Fields_Raw_DN_Signal_517', [0.0, 114.618614])
('Calibration Fields_Raw_DN_Signal_516', [0.0, 114.91045])
('Calibration Fields_Raw_DN_Signal_515', [0.0, 114.76115])
('Calibration Fields_Raw_DN_Signal_514', [0.0, 113.75292])
('Calibration Fields_Raw_DN_Signal_513', [0.0, 111.45261])
('Calibration Fields_Raw_DN_Signal_512', [0.0, 104.26663])
('Calibration Fields_Raw_DN_Signal_511', [0.0, 102.6926])
('Calibration Fields_Raw_DN_Signal_510', [0.0, 102.305435])
('Calibration Fields_Raw_DN_Signal_805', [0.0, 101.83284])
('Calibration Fields_Raw_DN_Signal_639', [0.0, 114.08616])
('Calibration Fields_Temp_Tele_7', [-79.998695, 117.51399])
('Calibration Fields_Raw_DN_Signal_519', [0.0, 114.76893])
('Calibration Fields_Raw_DN_Signal_518', [0.0, 114.08616])
('Satellite Telemetry Data_Condition_monitor_6', [0.0, 0.00836208294149387])
('Calibration Fields_Raw_DN_Signal_1018', [20.501863, 103.52796])
('Calibration Fields_Raw_DN_Signal_1019', [19.197317, 108.893616])
('Calibration Fields_Raw_DN_Signal_413', [0.0, 114.504425])
('Calibration Fields_Raw_DN_Signal_1012', [17.180862, 102.13947])
('Calibration Fields_Raw_DN_Signal_1013', [20.064661, 102.44666])
('Calibration Fields_Raw_DN_Signal_1010', [21.9382, 102.348076])
('Calibration Fields_Raw_DN_Signal_1011', [17.9783, 100.86553])
('Calibration Fields_Raw_DN_Signal_1016', [17.786034, 103.51501])
('Calibration Fields_Raw_DN_Signal_1017', [19.027506, 105.18966])
('Calibration Fields_Raw_DN_Signal_1014', [21.843365, 102.29041])
('Calibration Fields_Raw_DN_Signal_1015', [18.439331, 101.849525])
('Satellite Telemetry Data_Condition_monitor_26', [0.0, 0.002731450094161959])
('Calibration Fields_Raw_DN_Signal_411', [0.0, 114.90292])
('Calibration Fields_TransmitterPower_1', [0.0, 4.8627453])
('Calibration Fields_Raw_DN_Signal_808', [0.0, 102.262375])
('Calibration Fields_Raw_DN_Signal_416', [0.0, 114.05419])
('Satellite Telemetry Data_Condition_monitor_3', [0.0, 0.00979746315955021])
('Calibration Fields_Raw_DN_Signal_84', [20.465439, 111.75474])
('Calibration Fields_Raw_DN_Signal_85', [20.115175, 114.03121])
('Calibration Fields_Raw_DN_Signal_86', [18.889513, 102.25804])
('Calibration Fields_Raw_DN_Signal_87', [21.093254, 101.65983])
('Calibration Fields_Raw_DN_Signal_80', [20.870268, 114.88782])
('Calibration Fields_Raw_DN_Signal_81', [19.757189, 114.53326])
('Calibration Fields_Raw_DN_Signal_82', [19.557478, 114.504425])
('Calibration Fields_Raw_DN_Signal_83', [22.265999, 113.14201])
('Calibration Fields_Raw_DN_Signal_415', [0.0, 111.78963])
('Calibration Fields_Raw_DN_Signal_88', [21.042309, 102.601494])
('Calibration Fields_Raw_DN_Signal_89', [20.890215, 102.6055])
('Calibration Fields_Raw_DN_Signal_590', [0.0, 112.32297])
('Calibration Fields_Raw_DN_Signal_719', [0.0, 102.26886])
('Calibration Fields_Temp_Tele_1', [-273.0, 30.057926])
('Data_PackageId', [0, 551008])
('Calibration Fields_Raw_DN_Signal_418', [0.0, 103.359825])
('Data_last_command', [0, 254])
('Satellite Telemetry Data_Conditon_monitor_32', [-1.987742, 0.0])
('Calibration Fields_Raw_DN_Signal_419', [0.0, 101.380035])
('Calibration Fields_Raw_DN_Signal_531', [0.0, 113.6258])
('Calibration Fields_Raw_DN_Signal_556', [0.0, 102.81244])
('Calibration Fields_Raw_DN_Signal_128', [23.08831, 114.549644])
('Calibration Fields_Raw_DN_Signal_129', [20.934217, 114.48372])
('Calibration Fields_Raw_DN_Signal_126', [21.979694, 114.618614])
('Calibration Fields_Raw_DN_Signal_127', [20.74405, 114.099785])
('Calibration Fields_Raw_DN_Signal_124', [19.071424, 114.98508])
('Calibration Fields_Raw_DN_Signal_125', [21.410576, 114.91045])
('Calibration Fields_Raw_DN_Signal_122', [14.998159, 114.899155])
('Calibration Fields_Raw_DN_Signal_123', [20.344278, 114.75725])
('Calibration Fields_Raw_DN_Signal_120', [18.811707, 100.84758])
('Calibration Fields_Raw_DN_Signal_121', [15.921073, 111.47342])
('Calibration Fields_Raw_DN_Signal_638', [0.0, 111.82423])
('Calibration Fields_Raw_DN_Signal_926', [18.546856, 104.37706])
('Calibration Fields_Raw_DN_Signal_725', [0.0, 113.75783])
('Calibration Fields_Raw_DN_Signal_632', [0.0, 103.68359])
('Calibration Fields_Raw_DN_Signal_633', [0.0, 105.04159])
('Calibration Fields_Raw_DN_Signal_630', [0.0, 103.51501])
('Calibration Fields_Raw_DN_Signal_631', [0.0, 102.969696])
('Calibration Fields_Raw_DN_Signal_636', [0.0, 105.08699])
('Calibration Fields_Raw_DN_Signal_637', [0.0, 107.38204])
('Calibration Fields_Raw_DN_Signal_634', [0.0, 111.460945])
('Calibration Fields_Raw_DN_Signal_635', [0.0, 113.75538])
('Calibration Fields_Raw_DN_Signal_889', [20.771406, 101.069595])
('Calibration Fields_Raw_DN_Signal_888', [20.739473, 102.30329])
('Calibration Fields_Raw_DN_Signal_33', [17.629597, 113.75538])
('Calibration Fields_Raw_DN_Signal_32', [20.28622, 111.431694])
('Calibration Fields_Raw_DN_Signal_35', [19.344984, 114.76893])
('Calibration Fields_Raw_DN_Signal_34', [20.762306, 113.75292])
('Calibration Fields_Raw_DN_Signal_37', [21.067856, 114.36375])
('Calibration Fields_Raw_DN_Signal_36', [20.700378, 114.10658])
('Calibration Fields_Raw_DN_Signal_881', [19.89283, 101.29976])
('Calibration Fields_Raw_DN_Signal_880', [20.7326, 103.73322])
('Calibration Fields_Raw_DN_Signal_883', [20.329208, 101.32937])
('Calibration Fields_Raw_DN_Signal_882', [20.185965, 100.65766])
('Calibration Fields_Raw_DN_Signal_885', [19.463295, 103.65228])
('Calibration Fields_Raw_DN_Signal_884', [22.24986, 103.86388])
('Calibration Fields_Raw_DN_Signal_887', [20.995079, 102.434204])
('Calibration Fields_Raw_DN_Signal_886', [20.227375, 101.24541])
('Calibration Fields_Raw_DN_Signal_726', [0.0, 105.096016])
('Calibration Fields_Raw_DN_Signal_769', [0.0, 114.99247])
('Calibration Fields_Raw_DN_Signal_910', [0.0, 102.05178])
('Calibration Fields_Raw_DN_Signal_740', [0.0, 108.16007])
('Calibration Fields_Raw_DN_Signal_841', [0.0, 101.04389])
('Calibration Fields_Raw_DN_Signal_741', [0.0, 112.329796])
('Calibration Fields_Raw_DN_Signal_49', [20.807617, 113.76763])
('Calibration Fields_RotateSpeed_1', [0.0, 40.023193])
('Calibration Fields_RotateSpeed_0', [0.0, 359.55505])
('Calibration Fields_RotateSpeed_2', [0.0, 450.55])
('Satellite Telemetry Data_Conditon_monitor_14', [0.0, 1.176])
('Calibration Fields_Raw_DN_Signal_706', [0.0, 102.3882])
('Calibration Fields_Raw_DN_Signal_707', [0.0, 102.58546])
('Calibration Fields_Raw_DN_Signal_704', [0.0, 102.71995])
('Calibration Fields_Raw_DN_Signal_705', [0.0, 102.67295])
('Calibration Fields_Raw_DN_Signal_702', [0.0, 101.27267])
('Calibration Fields_Raw_DN_Signal_703', [0.0, 103.359825])
('Calibration Fields_Raw_DN_Signal_700', [0.0, 103.125015])
('Calibration Fields_Raw_DN_Signal_701', [0.0, 103.62707])
('Calibration Fields_Raw_DN_Signal_768', [0.0, 102.53291])
('Calibration Fields_Raw_DN_Signal_708', [0.0, 102.28181])
('Calibration Fields_Raw_DN_Signal_709', [0.0, 114.99247])
('Calibration Fields_Angle_shift', [0.0, 359.94507])
('Calibration Fields_Raw_DN_Signal_748', [0.0, 101.906265])
('Calibration Fields_Raw_DN_Signal_799', [0.0, 114.99616])
('Calibration Fields_Raw_DN_Signal_460', [0.0, 114.06792])
('Calibration Fields_Raw_DN_Signal_429', [0.0, 114.099785])
('Calibration Fields_Raw_DN_Signal_798', [0.0, 101.5846])
('Calibration Fields_Raw_DN_Signal_908', [19.842459, 101.89215])
('Calibration Fields_Raw_DN_Signal_909', [19.934362, 101.19866])
('Calibration Fields_Raw_DN_Signal_865', [19.134827, 101.2645])
('Calibration Fields_Raw_DN_Signal_864', [0.0, 102.89552])
('Calibration Fields_Raw_DN_Signal_863', [20.494602, 101.985405])
('Calibration Fields_Raw_DN_Signal_862', [18.43155, 101.94834])
('Calibration Fields_Raw_DN_Signal_861', [20.278591, 102.56129])
('Calibration Fields_Raw_DN_Signal_860', [20.674892, 101.77754])
('Calibration Fields_Raw_DN_Signal_900', [18.97627, 100.688866])
('Calibration Fields_Raw_DN_Signal_901', [19.174398, 101.76785])
('Calibration Fields_Raw_DN_Signal_902', [19.937117, 102.04496])
('Calibration Fields_Raw_DN_Signal_903', [0.0, 102.51662])
('Calibration Fields_Raw_DN_Signal_904', [19.401428, 100.59776])
('Calibration Fields_Raw_DN_Signal_905', [0.0, 102.51662])
('Calibration Fields_Raw_DN_Signal_906', [19.24925, 103.592155])
('Calibration Fields_Raw_DN_Signal_481', [0.0, 105.25315])
('Calibration Fields_Raw_DN_Signal_269', [22.74158, 102.318275])
('Calibration Fields_Raw_DN_Signal_291', [18.854319, 114.90669])
('Calibration Fields_Raw_DN_Signal_265', [0.0, 114.051895])
('Calibration Fields_Raw_DN_Signal_264', [21.42624, 114.46708])
('Calibration Fields_Raw_DN_Signal_267', [17.173063, 103.99651])
('Calibration Fields_Raw_DN_Signal_266', [0.0, 114.01968])
('Calibration Fields_Raw_DN_Signal_261', [0.0, 114.549644])
('Calibration Fields_Raw_DN_Signal_260', [0.0, 114.90292])
('Calibration Fields_Raw_DN_Signal_263', [21.110104, 114.504425])
('Calibration Fields_Raw_DN_Signal_262', [0.0, 114.00116])
('Calibration Fields_Raw_DN_Signal_412', [0.0, 114.52092])
('Calibration Fields_Raw_DN_Signal_658', [0.0, 102.84662])
('Calibration Fields_Raw_DN_Signal_559', [0.0, 114.96283])
('Calibration Fields_Raw_DN_Signal_558', [0.0, 114.98878])
('Calibration Fields_Raw_DN_Signal_968', [18.392424, 100.91598])
('Calibration Fields_Raw_DN_Signal_417', [0.0, 102.181564])
('Calibration Fields_Raw_DN_Signal_414', [0.0, 114.50855])
('Calibration Fields_Raw_DN_Signal_790', [0.0, 103.53119])
('Calibration Fields_Raw_DN_Signal_553', [0.0, 114.376526])
('Calibration Fields_Raw_DN_Signal_552', [0.0, 113.096535])
('Calibration Fields_Raw_DN_Signal_551', [0.0, 112.19125])
('Calibration Fields_Raw_DN_Signal_550', [0.0, 114.06792])
('Calibration Fields_Raw_DN_Signal_557', [0.0, 105.21385])
('Calibration Fields_Raw_DN_Signal_480', [0.0, 102.03357])
('Calibration Fields_Raw_DN_Signal_555', [0.0, 102.50026])
('Calibration Fields_Raw_DN_Signal_554', [0.0, 109.16685])
('Calibration Fields_Raw_DN_Signal_907', [20.101938, 103.32608])
('Calibration Fields_Raw_DN_Signal_346', [0.0, 102.32681])
('Calibration Fields_Raw_DN_Signal_347', [0.0, 101.13741])
('Calibration Fields_Raw_DN_Signal_344', [0.0, 102.87302])
('Calibration Fields_Raw_DN_Signal_345', [0.0, 103.9115])
('Calibration Fields_Raw_DN_Signal_342', [0.0, 102.01528])
('Calibration Fields_Raw_DN_Signal_343', [0.0, 101.427505])
('Calibration Fields_Raw_DN_Signal_340', [0.0, 114.48787])
('Calibration Fields_Raw_DN_Signal_341', [0.0, 114.0266])
('Calibration Fields_Raw_DN_Signal_796', [0.0, 101.68709])
('Calibration Fields_Raw_DN_Signal_348', [0.0, 114.98878])
('Calibration Fields_Raw_DN_Signal_349', [0.0, 114.95911])
